id,syllable,tone,speaker,gender,f0_01,f0_02,f0_03,f0_04,f0_05,f0_06,f0_07,f0_08,f0_09,f0_10,d0_01,d0_02,d0_03,d0_04,d0_05,d0_06,d0_07,d0_08,d0_09,f0_mean,f0_std,f0_min,f0_max,f0_slope,duration,voiced_ratio,f0_min_pos
8104,jiū,1,Male Voice 2,male,-1.4059,-1.3798,-0.1611,-0.2605,-0.2228,0.0626,0.1096,0.4645,0.2691,0.36,0.026,1.2187,-0.0993,0.0377,0.2855,0.047,0.3549,-0.1954,0.0909,-0.1483,0.5549,-1.4059,0.5063,1.6057,0.7173,0.8971,0.0
8108,jū,1,Male Voice 2,male,-0.6644,-0.6644,-0.1786,0.0159,0.3989,0.4539,0.2908,-0.0514,-0.211,-0.7327,0.0,0.4858,0.1946,0.383,0.055,-0.1631,-0.3422,-0.1596,-0.5217,-0.1067,0.4264,-0.914,0.5022,0.3368,0.6128,0.8448,1.0
8112,juān,1,Male Voice 2,male,-1.509,-1.9279,-0.9225,0.4308,0.1986,0.1541,0.2781,0.3859,0.2379,1.5616,-0.419,1.0055,1.3532,-0.2322,-0.0445,0.124,0.1078,-0.148,1.3237,-0.1708,0.8657,-2.4516,1.5616,2.4659,0.7173,0.8971,0.1111
8116,juē,1,Male Voice 2,male,0.1437,0.1437,-0.4649,0.1645,0.0285,-0.0827,-0.0639,0.3508,0.3085,-0.0437,0.0,-0.6086,0.6293,-0.136,-0.1112,0.0188,0.4147,-0.0423,-0.3522,0.0158,0.2967,-0.9224,0.6176,0.2212,0.665,0.873,0.2222
8188,kuī,1,Male Voice 2,male,12.552,12.552,8.11,-3.1677,-2.8888,-2.8708,-2.6268,-2.8125,-3.368,-2.4545,0.0,-4.442,-11.2778,0.2789,0.018,0.244,-0.1857,-0.5554,0.9134,0.6931,6.4196,-3.4401,12.6312,-16.4302,0.665,0.873,0.8889
819,juē,1,Female Voice 1,female,-0.5195,-0.5195,-0.1747,0.0448,-0.0091,0.1215,0.1022,-0.1534,0.2489,-0.0866,0.0,0.3448,0.2195,-0.0539,0.1306,-0.0193,-0.2556,0.4023,-0.3355,-0.096,0.2376,-0.5195,0.3004,0.505,0.9001,0.8161,0.0
8192,kūn,1,Male Voice 2,male,1.2158,1.2158,0.2455,-0.181,0.2968,0.3072,-0.0811,0.0325,0.0512,-0.2473,0.0,-0.9703,-0.4265,0.4778,0.0104,-0.3883,0.1136,0.0187,-0.2985,0.2295,0.576,-1.1098,1.2158,-1.3928,0.7173,0.8088,1.0
8196,kuō,1,Male Voice 2,male,16.2039,16.2398,9.0299,0.2699,0.1559,0.6498,0.2249,0.0446,-11.9402,-11.8435,0.0359,-7.2099,-8.76,-0.114,0.4939,-0.4249,-0.1803,-11.9849,0.0967,1.9108,8.6222,-12.0432,16.5275,-26.9597,0.6911,0.7727,0.8889
8200,lā,1,Male Voice 2,male,0.8003,-1.2814,-0.0144,0.2524,0.4476,0.3766,0.0064,-0.0593,0.5412,0.6208,-2.0817,1.267,0.2668,0.1952,-0.071,-0.3702,-0.0657,0.6006,0.0796,-0.2027,1.9033,-12.9612,1.3098,2.5393,0.7173,0.9412,0.1111
8204,lāi,1,Male Voice 2,male,-1.6792,-1.9648,-0.5338,0.3133,0.418,0.4985,0.2507,0.2905,0.5204,0.68,-0.2856,1.431,0.8472,0.1047,0.0805,-0.2478,0.0398,0.2299,0.1595,-0.058,0.8391,-2.0622,0.7849,2.3098,0.874,0.9762,0.1111
9104,zhēng,1,Male Voice 2,male,-0.2997,-0.5094,-0.3775,-0.2983,0.0034,0.0335,0.1586,0.2572,0.2872,0.4445,-0.2096,0.1318,0.0793,0.3017,0.0301,0.1251,0.0986,0.03,0.1573,-0.0273,0.2735,-0.5179,0.4445,0.9123,0.7434,0.9155,0.1111
9108,zhī,1,Male Voice 2,male,-0.7871,-0.7871,-0.2503,-0.0111,0.119,0.2346,-0.0296,-0.0395,0.1069,1.3948,0.0,0.5367,0.2392,0.1301,0.1156,-0.2642,-0.0098,0.1464,1.2879,-0.1094,0.3804,-0.7871,1.3948,0.9033,0.6911,0.8636,0.0
9112,zhōng,1,Male Voice 2,male,-0.1373,-0.1511,-0.2541,-0.0774,-0.0867,-0.1538,0.2173,0.1932,0.075,0.3634,-0.0138,-0.1029,0.1767,-0.0094,-0.0671,0.3711,-0.0241,-0.1182,0.2884,-0.0126,0.1996,-0.3423,0.3842,0.5523,0.6389,0.9167,0.2222
9116,zhōu,1,Male Voice 2,male,0.6417,0.6417,-0.0825,-0.1918,-0.1752,-0.1257,-0.2227,-0.3397,0.455,0.5229,0.0,-0.7241,-0.1094,0.0166,0.0496,-0.0971,-0.117,0.7947,0.0679,0.0658,0.4273,-0.3397,1.2419,0.0522,0.5866,0.8909,0.7778
9120,zhū,1,Male Voice 2,male,-0.608,-0.5146,-0.0151,0.3779,0.1815,0.111,-0.2411,-0.2439,0.0355,-0.3354,0.0933,0.4995,0.393,-0.1964,-0.0705,-0.3522,-0.0027,0.2794,-0.3709,-0.0588,0.2842,-0.608,0.3943,0.256,0.5605,0.9057,0.0
9124,zhuā,1,Male Voice 2,male,0.1891,-0.3445,-0.0275,-0.0117,0.141,0.0515,-0.0743,-0.2299,-0.1619,-0.0872,-0.5336,0.317,0.0158,0.1528,-0.0895,-0.1258,-0.1556,0.068,0.0747,0.0177,0.1397,-0.3445,0.3078,-0.2229,0.7695,0.9041,0.1111
9148,zhuō,1,Male Voice 2,male,-0.6101,-0.6101,-0.3505,-0.2312,0.1242,0.1991,0.3163,0.4187,0.4366,-0.6361,0.0,0.2595,0.1193,0.3554,0.0748,0.1172,0.1024,0.0179,-1.0727,-0.074,0.3692,-0.6426,0.5259,0.7836,0.6389,0.8833,1.0
915,kōu,1,Female Voice 1,female,1.357,1.357,1.357,-0.1307,-0.2927,-0.1618,-0.0047,0.0399,0.0287,0.2177,0.0,0.0,-1.4876,-0.162,0.1309,0.1571,0.0446,-0.0112,0.189,0.2997,0.6185,-0.3793,1.357,-1.448,0.8479,0.7778,0.4444
9152,zī,1,Male Voice 2,male,-0.2228,-0.2228,-1.1645,0.2479,0.2483,0.3287,0.1907,-0.0965,-0.0325,-0.1757,0.0,-0.9417,1.4125,0.0004,0.0804,-0.138,-0.2872,0.064,-0.1431,-0.0399,0.3559,-1.4203,0.3704,0.3885,0.5866,0.8364,0.2222
9156,zōng,1,Male Voice 2,male,-0.9087,-0.9087,-0.5058,-0.078,0.2139,0.4081,0.3672,-0.1265,0.1109,-0.6247,0.0,0.4029,0.4278,0.292,0.1941,-0.0409,-0.4937,0.2374,-0.7356,-0.135,0.4483,-0.9087,0.4421,0.9678,0.5866,0.8545,0.0
9160,zōu,1,Male Voice 2,male,1.5798,1.5798,0.1269,-0.6613,-0.4259,-0.2646,-0.1867,0.1106,0.6808,1.0715,0.0,-1.4529,-0.7882,0.2354,0.1612,0.0779,0.2973,0.5702,0.3907,0.2807,0.7742,-0.734,1.5798,-0.7577,0.5866,0.8182,0.3333
9164,zū,1,Male Voice 2,male,0.3498,0.3498,-0.7734,-0.2364,0.5995,0.482,0.2171,-0.1898,-0.175,0.6455,0.0,-1.1232,0.537,0.8359,-0.1175,-0.2649,-0.4069,0.0148,0.8205,0.0396,0.429,-0.9302,0.696,0.0684,0.5866,0.8727,0.2222
9168,zuān,1,Male Voice 2,male,-0.2886,-0.2886,-0.9354,-0.3068,-0.2531,-0.0784,0.2661,0.6017,0.3165,0.6602,0.0,-0.6468,0.6286,0.0536,0.1747,0.3445,0.3356,-0.2852,0.3437,-0.0494,0.4706,-1.1333,0.9567,1.3971,0.6389,0.85,0.2222
9080,zhān,1,Male Voice 2,male,-0.2259,-0.2259,-0.7264,-0.5256,-0.1853,0.1056,0.3149,-0.0016,0.8191,1.3174,0.0,-0.5005,0.2009,0.3402,0.2909,0.2093,-0.3164,0.8206,0.4983,-0.0363,0.5623,-0.9523,1.5606,1.5566,0.6128,0.8793,0.2222
9084,zhāng,1,Male Voice 2,male,-0.2122,-0.2122,-0.5676,-0.3874,-0.0008,-0.1821,-0.1859,0.3149,1.0725,0.1255,0.0,-0.3554,0.1803,0.3866,-0.1813,-0.0038,0.5008,0.7576,-0.947,-0.031,0.4951,-0.9294,1.1535,1.3399,0.5605,0.8868,0.2222
9088,zhāo,1,Male Voice 2,male,-0.5829,-0.5829,-0.1945,-0.0123,0.1621,0.1847,-0.139,-0.1534,0.4046,0.0561,0.0,0.3884,0.1822,0.1744,0.0226,-0.3237,-0.0144,0.558,-0.3485,-0.0713,0.2633,-0.5829,0.4194,0.591,0.6128,0.8793,0.0
9092,zhē,1,Male Voice 2,male,-0.8551,-0.9909,0.3673,0.4737,0.3609,0.2199,0.0626,-0.1914,-0.1582,-0.9091,-0.1358,1.3583,0.1063,-0.1128,-0.141,-0.1572,-0.254,0.0332,-0.7509,-0.0805,0.4826,-1.064,0.572,-0.0357,0.7173,0.9118,0.1111
9096,zhēi,1,Male Voice 2,male,0.3315,0.0074,-0.1937,-0.1359,-0.0742,-0.1191,0.0407,0.6327,0.5408,-0.2727,-0.3241,-0.2011,0.0578,0.0617,-0.0449,0.1598,0.592,-0.0919,-0.8135,0.0312,0.3858,-1.1271,0.8234,0.4723,0.6911,0.8939,1.0
9100,zhēn,1,Male Voice 2,male,-0.0824,-0.0824,-1.0125,-0.3748,0.238,0.4413,0.2857,0.0834,0.3993,-0.0426,0.0,-0.9301,0.6377,0.6128,0.2033,-0.1556,-0.2024,0.3159,-0.4419,-0.017,0.4792,-1.1894,0.6036,1.0546,0.5866,0.8727,0.2222
9196,āng,1,Male Voice 3,male,-3.1218,-2.4404,-0.6458,-0.0846,0.2319,0.6911,0.7559,0.6065,0.4538,0.8658,0.6814,1.7945,0.5613,0.3165,0.4592,0.0648,-0.1494,-0.1527,0.412,-0.1882,1.2132,-3.1218,0.8658,3.435,0.4299,0.9487,0.0
9200,āo,1,Male Voice 3,male,-0.8602,-1.1099,-0.6047,-0.0997,0.1699,0.0512,0.5203,0.5435,0.3417,-0.1387,-0.2497,0.5052,0.505,0.2695,-0.1186,0.4691,0.0233,-0.2018,-0.4804,-0.08,0.5434,-1.1848,0.6623,1.4936,0.5083,0.9149,0.1111
9204,bā,1,Male Voice 3,male,0.0541,-0.7923,-0.8999,-0.459,-0.1102,0.1621,0.22,0.1249,0.2602,1.3439,-0.8464,-0.1076,0.4409,0.3488,0.2724,0.0578,-0.0951,0.1353,1.0837,-0.0073,0.6255,-0.9464,2.0993,1.5991,0.4299,0.9231,0.2222
9208,bāi,1,Male Voice 3,male,0.6209,-0.471,-0.4334,-0.0803,0.0269,0.1402,0.3111,0.2774,-0.0656,0.2832,-1.0919,0.0376,0.3531,0.1072,0.1133,0.171,-0.0337,-0.343,0.3488,0.0392,0.3172,-0.5662,0.6209,0.1851,0.4822,0.9333,0.1111
9212,bān,1,Male Voice 3,male,-0.7897,0.1123,-0.2393,-0.2544,-0.0616,0.2368,-0.1377,-0.2448,0.2975,0.7263,0.9019,-0.3516,-0.0151,0.1927,0.2985,-0.3746,-0.1071,0.5423,0.4288,-0.0373,0.407,-0.7897,1.1213,0.9439,0.456,0.9048,0.0
9216,bāng,1,Male Voice 3,male,-0.317,-0.317,-0.4065,-0.2179,0.1322,0.1528,0.2218,0.3775,0.3202,-0.9797,0.0,-0.0895,0.1886,0.3501,0.0205,0.0691,0.1557,-0.0573,-1.2999,-0.0436,0.337,-0.9797,0.5437,0.5575,0.4299,0.8718,1.0
9172,zuī,1,Male Voice 2,male,-0.6144,-0.6144,-0.2371,0.1607,-0.0272,-0.1089,0.1009,0.1521,0.2449,0.0259,0.0,0.3774,0.3978,-0.1879,-0.0817,0.2098,0.0512,0.0928,-0.219,-0.0854,0.2962,-0.7518,0.342,0.736,0.7695,0.863,0.0
9176,zūn,1,Male Voice 2,male,-0.8078,-0.8078,-0.2763,0.1653,0.1576,-0.0801,0.1128,0.1185,0.014,-0.1962,0.0,0.5315,0.4416,-0.0077,-0.2377,0.193,0.0057,-0.1046,-0.2102,-0.1089,0.3419,-0.8078,0.2257,0.8368,0.6389,0.8667,0.0
9180,zuō,1,Male Voice 2,male,-0.7082,-0.7082,-1.4339,-0.7107,-0.1238,0.228,0.3655,0.603,0.5192,0.1411,0.0,-0.7257,0.7232,0.5869,0.3518,0.1376,0.2375,-0.0838,-0.3782,-0.1316,0.6355,-1.5434,0.6569,1.9224,0.6128,0.8276,0.2222
9184,ā,1,Male Voice 3,male,-1.6268,-1.4188,-0.4682,-0.1181,-0.0649,0.2211,0.5302,0.6021,0.0417,1.1794,0.208,0.9506,0.3501,0.0532,0.286,0.309,0.072,-0.5604,1.1377,-0.1262,0.724,-1.6843,1.1794,2.2197,0.456,0.9286,0.0
9188,āi,1,Male Voice 3,male,-12.2672,-10.8215,0.336,0.3108,0.5753,0.6155,0.5124,0.5104,0.3429,0.6125,1.4456,11.1575,-0.0252,0.2645,0.0401,-0.1031,-0.002,-0.1674,0.2696,-1.1963,4.2325,-12.2672,0.6385,8.6066,0.5083,0.9149,0.0
9192,ān,1,Male Voice 3,male,-1.4211,-1.4211,-0.9914,-0.3095,0.0137,0.3359,0.2799,0.1864,0.2147,1.1913,0.0,0.4296,0.6819,0.3232,0.3223,-0.056,-0.0935,0.0283,0.9766,-0.192,0.7513,-1.4211,1.2502,2.3927,0.4299,0.8718,0.0
9060,zēi,1,Male Voice 2,male,-0.6989,-0.6989,-0.1636,-0.029,-0.0515,0.1456,0.427,0.1822,-0.0424,-0.203,0.0,0.5353,0.1346,-0.0225,0.1972,0.2814,-0.2448,-0.2246,-0.1606,-0.0908,0.3533,-0.8834,0.4342,0.8401,0.665,0.873,0.0
9064,zēn,1,Male Voice 2,male,-0.9294,-0.9294,-0.456,-0.2227,-0.0988,0.2953,0.2524,0.1298,0.4511,0.5349,0.0,0.4734,0.2333,0.1239,0.3941,-0.0429,-0.1226,0.3213,0.0838,-0.1165,0.4731,-1.1725,0.5349,1.5362,0.6911,0.8788,0.0
9068,zēng,1,Male Voice 2,male,-0.5414,-0.5414,-0.4834,-0.1336,-0.0083,0.2564,0.3619,0.202,-0.2434,0.1254,0.0,0.0581,0.3497,0.1254,0.2647,0.1055,-0.1599,-0.4453,0.3688,-0.1001,0.3158,-0.5414,0.3709,0.7398,0.6911,0.8182,0.0
9072,zhā,1,Male Voice 2,male,1.7041,0.7864,-0.5016,-0.1673,-0.0808,-0.1821,-0.2464,-0.3616,0.7919,0.5591,-0.9177,-1.2879,0.3342,0.0865,-0.1013,-0.0643,-0.1153,1.1535,-0.2328,0.1554,0.657,-0.5235,1.7041,-0.4593,0.5605,0.9057,0.2222
9076,zhāi,1,Male Voice 2,male,-0.2893,-0.2893,-0.4106,0.087,0.0728,-0.0297,-0.0492,-0.1582,0.4769,0.3398,0.0,-0.1213,0.4976,-0.0142,-0.1025,-0.0195,-0.1089,0.6351,-0.1371,-0.0378,0.3304,-0.7042,0.852,0.8024,0.6128,0.8793,0.2222
908,kōng,1,Female Voice 1,female,0.9158,0.9158,0.8976,0.1263,-0.1339,-0.4332,-0.2242,-0.2561,0.2605,0.2076,0.0,-0.0182,-0.7712,-0.2603,-0.2992,0.209,-0.0319,0.5166,-0.0529,0.1968,0.472,-0.4436,0.9158,-1.0876,0.9524,0.7826,0.5556
9128,zhuāi,1,Male Voice 2,male,0.2179,0.2179,-0.4167,-0.1768,-0.1858,-0.0288,0.18,0.1009,0.1003,0.3821,0.0,-0.6346,0.2398,-0.0089,0.157,0.2088,-0.0791,-0.0006,0.2819,0.0282,0.2646,-0.7004,0.5451,0.4199,0.6128,0.8621,0.2222
9132,zhuān,1,Male Voice 2,male,0.2286,0.2286,-0.5309,-0.0086,0.2333,0.0644,-0.0046,0.1293,0.312,-0.0764,0.0,-0.7594,0.5223,0.2419,-0.1689,-0.069,0.134,0.1827,-0.3885,0.0264,0.3113,-0.9229,0.7948,0.384,0.7434,0.8732,0.2222
9136,zhuāng,1,Male Voice 2,male,-0.0724,-0.0724,-0.478,-0.5595,-0.2331,0.0624,0.2669,0.5318,0.6466,0.1255,0.0,-0.4056,-0.0815,0.3264,0.2955,0.2045,0.2649,0.1148,-0.5211,-0.0131,0.3993,-0.7044,0.678,1.0606,0.7173,0.8824,0.3333
9140,zhuī,1,Male Voice 2,male,-1.0205,-1.0205,-1.0482,-0.1749,0.0319,-0.1606,0.0664,0.7404,0.8037,0.8216,0.0,-0.0277,0.8733,0.2068,-0.1925,0.227,0.674,0.0633,0.0179,-0.1271,0.7609,-1.8308,1.0757,2.4628,0.665,0.8889,0.2222
9144,zhūn,1,Male Voice 2,male,-1.5623,-1.5623,-0.3137,0.135,0.1234,0.3533,0.6288,0.043,-0.2612,-0.1538,0.0,1.2486,0.4487,-0.0116,0.2299,0.2755,-0.5858,-0.3042,0.1074,-0.1827,0.6897,-1.593,0.7412,1.4765,0.7434,0.8873,0.0
9036,zā,1,Male Voice 2,male,-0.3949,-0.3949,-0.3108,-0.0791,0.003,-0.1534,-0.0889,0.2831,0.2014,0.489,0.0,0.0841,0.2318,0.0821,-0.1564,0.0645,0.372,-0.0817,0.2876,-0.045,0.233,-0.3949,0.489,0.6906,0.665,0.8889,0.0
9040,zāi,1,Male Voice 2,male,-0.1689,-0.1689,-0.6667,-0.4789,0.1198,0.4139,0.3371,-0.1556,0.3642,-0.0327,0.0,-0.4979,0.1878,0.5987,0.2942,-0.0769,-0.4926,0.5197,-0.3969,-0.0293,0.3348,-0.7235,0.4935,0.613,0.6128,0.8448,0.2222
9044,zān,1,Male Voice 2,male,-0.4941,-0.4941,-1.2894,-0.5269,0.0632,0.2377,0.7576,0.7274,0.2935,-0.0899,0.0,-0.7953,0.7625,0.5901,0.1745,0.5199,-0.0302,-0.4339,-0.3834,-0.0699,0.6281,-1.3092,1.0378,1.6308,0.5344,0.88,0.2222
9048,zāng,1,Male Voice 2,male,0.452,0.452,-0.2125,-0.4409,-0.3362,-0.1035,0.1265,0.3686,0.299,0.5643,0.0,-0.6645,-0.2284,0.1046,0.2327,0.23,0.2421,-0.0696,0.2653,0.065,0.349,-0.5646,0.6215,0.3111,0.6389,0.85,0.3333
9052,zāo,1,Male Voice 2,male,-0.5396,-0.5498,-0.7033,0.0594,0.3933,0.1771,0.085,0.1239,0.5567,-0.527,-0.0102,-0.1535,0.7627,0.3339,-0.2162,-0.092,0.0389,0.4328,-1.0838,-0.0604,0.4307,-1.0252,0.5587,0.9829,0.6128,0.8966,0.2222
9056,zē,1,Male Voice 2,male,-0.3844,-0.3844,-0.5261,0.1635,0.2607,0.3692,0.0161,-0.1002,0.1028,-0.0303,0.0,-0.1416,0.6896,0.0972,0.1085,-0.3531,-0.1164,0.203,-0.133,-0.0519,0.3547,-1.1793,0.3716,0.6618,0.665,0.873,0.2222
9220,bāo,1,Male Voice 3,male,-2.0438,-1.7058,-0.8772,-0.1339,0.2867,0.4381,0.4434,0.2288,0.2197,0.6974,0.338,0.8287,0.7432,0.4206,0.1515,0.0053,-0.2146,-0.0091,0.4777,-0.2047,0.8779,-2.0438,0.8182,2.5791,0.5605,0.9057,0.0
9224,bēi,1,Male Voice 3,male,0.2661,-0.0622,-0.0442,0.0008,0.0954,0.0823,-0.0282,-0.2739,-0.2317,0.7419,-0.3283,0.018,0.045,0.0946,-0.0131,-0.1105,-0.2456,0.0422,0.9736,0.0178,0.2155,-0.2991,0.7419,-0.0689,0.456,0.9286,0.7778
9228,bēn,1,Male Voice 3,male,-0.3668,-0.3668,0.0284,0.0861,-0.0987,-0.2286,-0.1006,-0.1575,-0.0919,1.0635,0.0,0.3952,0.0577,-0.1847,-0.1299,0.128,-0.0569,0.0656,1.1555,-0.0461,0.3106,-0.3668,1.0635,0.5601,0.456,0.881,0.0
9232,bēng,1,Male Voice 3,male,-0.5444,-0.5444,-0.1288,-0.0758,-0.0655,-0.157,0.105,0.369,0.1649,-0.0593,0.0,0.4156,0.053,0.0103,-0.0916,0.2621,0.264,-0.2041,-0.2242,-0.065,0.2543,-0.5444,0.3754,0.6782,0.3777,0.8824,0.0
9236,bī,1,Male Voice 3,male,-0.8414,-0.2393,0.215,0.5711,0.4236,0.0549,-0.0754,-0.3476,-0.7321,-1.1288,0.6021,0.4543,0.356,-0.1474,-0.3687,-0.1303,-0.2722,-0.3845,-0.3967,-0.1478,0.5283,-1.1288,0.6136,-0.7521,0.5866,0.8545,1.0
6436,jiān,1,Male Voice 1,male,-0.5868,-0.5868,-0.5734,-0.0513,-0.4014,-0.0091,0.2243,-0.0424,-0.1348,1.3302,0.0,0.0134,0.5221,-0.3501,0.3923,0.2334,-0.2667,-0.0924,1.465,-0.1283,0.5388,-0.8408,1.6595,1.4501,0.6128,0.7931,0.0
6440,jiāng,1,Male Voice 1,male,-0.0064,-0.0064,-0.0064,1.0291,-0.3111,-0.1002,-0.4321,-0.466,0.4669,0.7032,0.0,0.0,1.0354,-1.3401,0.2108,-0.3319,-0.0339,0.933,0.2363,-0.0053,0.3627,-0.5518,1.0902,-0.111,0.665,0.7619,0.7778
6444,jiāo,1,Male Voice 1,male,0.5227,0.5227,0.5227,0.02,-0.292,-0.2965,-0.2663,-0.4424,0.4032,0.6842,0.0,0.0,-0.5027,-0.312,-0.0045,0.0302,-0.1761,0.8455,0.281,0.1206,0.3898,-0.4424,0.7822,-0.3043,0.5866,0.7636,0.7778
6448,jiē,1,Male Voice 1,male,-0.3179,-0.3179,-0.572,-0.0937,-0.2545,-0.1225,0.3909,0.186,-0.0896,0.3181,0.0,-0.2541,0.4783,-0.1608,0.132,0.5134,-0.2049,-0.2756,0.4077,-0.0686,0.274,-0.7042,0.5089,0.7562,0.7956,0.7895,0.2222
6452,jīn,1,Male Voice 1,male,-0.7236,-0.7236,-0.7236,-0.3642,-0.4049,-0.1848,0.1573,0.6332,0.2321,0.2795,0.0,0.0,0.3594,-0.0407,0.22,0.3421,0.476,-0.4011,0.0474,-0.2135,0.4576,-0.7236,0.6542,1.3404,0.5866,0.7091,0.0
6456,jīng,1,Male Voice 1,male,-0.95,-0.95,-0.95,-0.8115,-0.1338,-0.0733,0.2374,0.2497,0.2049,0.5651,0.0,0.0,0.1385,0.6777,0.0605,0.3107,0.0123,-0.0448,0.3602,-0.262,0.5287,-0.9563,0.5651,1.6861,0.5866,0.7273,0.0
6460,jiōng,1,Male Voice 1,male,-0.3415,-0.3415,-0.3415,0.2398,-0.2458,-0.2607,-0.1513,-0.3314,0.0751,1.5781,0.0,0.0,0.5813,-0.4856,-0.0149,0.1094,-0.1801,0.4065,1.503,-0.0926,0.4102,-0.3415,1.6063,0.7916,0.6128,0.7414,0.0
6512,kēn,1,Male Voice 1,male,1.1543,1.1543,1.0391,0.2296,0.3076,-0.1179,-0.1336,-0.3967,-0.4411,-0.2841,0.0,-0.1152,-0.8095,0.078,-0.4254,-0.0157,-0.2631,-0.0444,0.157,0.2346,0.604,-0.6181,1.1543,-1.9634,0.6128,0.7931,0.8889
6516,kēng,1,Male Voice 1,male,0.0955,0.0955,0.0955,0.2596,-0.3502,-0.0508,-0.1259,-0.0928,0.2957,-0.0247,0.0,0.0,0.1641,-0.6099,0.2995,-0.0751,0.0331,0.3885,-0.3204,0.0244,0.2632,-0.3523,1.4723,-0.0913,0.6128,0.7241,0.4444
652,hōu,1,Female Voice 1,female,0.744,0.744,0.04,-0.2318,0.053,-0.0568,-0.0072,-0.095,-0.1642,0.8966,0.0,-0.7041,-0.2717,0.2847,-0.1097,0.0495,-0.0878,-0.0692,1.0608,0.1327,0.3454,-0.2571,0.8966,-0.6482,0.9262,0.8202,0.3333
6520,kōng,1,Male Voice 1,male,1.1863,1.1863,1.1863,0.0216,-0.3767,-0.3249,-0.0224,0.4405,0.1017,-0.2576,0.0,0.0,-1.1647,-0.3983,0.0517,0.3025,0.4629,-0.3388,-0.3592,0.3054,0.6141,-0.4614,1.1863,-1.4054,0.5344,0.74,0.4444
6524,kōu,1,Male Voice 1,male,0.8902,0.8902,0.8902,0.3315,-0.281,-0.1558,-0.1629,-0.4437,0.1242,0.9603,0.0,0.0,-0.5586,-0.6126,0.1252,-0.007,-0.2809,0.5679,0.8361,0.2485,0.5305,-0.4447,0.9603,-0.9673,0.5605,0.717,0.7778
6528,kū,1,Male Voice 1,male,0.2738,0.2738,0.2738,0.3229,0.0684,0.0605,0.1325,-0.1006,-0.3653,-1.7705,0.0,0.0,0.0491,-0.2545,-0.008,0.072,-0.2331,-0.2647,-1.4052,0.0592,0.4562,-1.7705,1.234,-1.1444,0.5866,0.7636,1.0
6532,kuā,1,Male Voice 1,male,-0.6872,-0.6872,-0.6872,-0.2912,0.3162,-0.026,-0.3594,-0.2773,-0.128,0.5791,0.0,0.0,0.396,0.6073,-0.3422,-0.3334,0.082,0.1494,0.707,-0.2103,0.4452,-0.6872,0.9559,0.8063,0.5605,0.6981,0.0
6536,kuāi,1,Male Voice 1,male,1.8644,1.8644,1.8644,1.0523,0.427,-0.2473,-0.214,-0.0946,-0.2485,-0.7178,0.0,0.0,-0.812,-0.6253,-0.6743,0.0333,0.1194,-0.1539,-0.4693,0.5721,0.9431,-0.7178,1.8644,-2.952,0.5866,0.6909,1.0
6584,lēi,1,Male Voice 1,male,0.7034,-3.0227,-1.5553,-0.3081,0.4598,0.6579,0.7879,1.2233,1.1179,0.1809,-3.7261,1.4674,1.2471,0.7679,0.1981,0.13,0.4354,-0.1054,-0.937,-0.0256,1.3144,-3.2376,1.228,3.304,0.665,0.9683,0.1111
6588,lēng,1,Male Voice 1,male,0.1189,-1.3144,-0.0879,-0.0422,0.0642,0.058,-0.0377,0.0088,0.8351,0.4338,-1.4333,1.2265,0.0457,0.1064,-0.0062,-0.0957,0.0465,0.8264,-0.4014,-0.0038,0.5558,-1.502,1.1446,1.4156,0.5083,0.9574,0.1111
6592,lī,1,Male Voice 1,male,-0.9121,-1.526,-0.6864,0.3445,0.5052,0.4726,0.2966,0.2243,0.2639,-0.3411,-0.6138,0.8396,1.0309,0.1608,-0.0326,-0.176,-0.0723,0.0396,-0.605,-0.0516,0.6506,-1.5862,0.592,1.2917,0.4822,0.9556,0.1111
6596,liā,1,Male Voice 1,male,0.1224,-1.6498,-0.0897,0.1188,0.2282,-0.0297,0.4056,0.2373,0.6646,0.4724,-1.7722,1.5601,0.2085,0.1094,-0.2579,0.4353,-0.1683,0.4273,-0.1922,-0.0076,0.6455,-1.8871,0.7473,1.6112,0.6128,0.9655,0.1111
660,hū,1,Female Voice 1,female,0.0306,0.0306,-0.3224,-0.1594,0.1376,0.2975,0.1375,0.0207,-0.3494,-0.1025,0.0,-0.353,0.163,0.297,0.16,-0.1601,-0.1168,-0.3701,0.2469,0.0009,0.2133,-0.6079,0.3525,0.0124,0.9001,0.8276,0.8889
6600,liān,1,Male Voice 1,male,0.5369,-1.9463,-0.8497,-0.0605,0.2922,0.3422,0.5615,0.5464,0.4444,1.152,-2.4832,1.0966,0.7891,0.3527,0.0501,0.2192,-0.0151,-0.102,0.7076,-0.0027,0.8602,-2.1328,1.152,2.2032,0.6389,0.9667,0.1111
6604,liāng,1,Male Voice 1,male,-0.2595,-1.6408,-0.2505,-0.0883,0.2245,0.1076,0.4266,0.3745,0.586,0.2256,-1.3813,1.3903,0.1621,0.3128,-0.1168,0.319,-0.0521,0.2116,-0.3605,-0.0202,0.6193,-1.8088,0.7016,1.6605,0.5866,0.9636,0.1111
6608,liāo,1,Male Voice 1,male,2.0368,-1.2213,-1.0521,0.3404,0.8303,0.2581,0.0791,-0.1986,0.7039,-0.6358,-3.2581,0.1693,1.3925,0.4899,-0.5721,-0.179,-0.2778,0.9026,-1.3398,0.0523,0.8235,-1.9123,2.0368,0.064,0.6389,0.9667,0.1111
